video_id,title,description,date,fav_count,url
IBl15polpp8,A BEAR Came Right Up to Us | Van Life in Finland 🇫🇮,"THE MOST EXCITING DAYS OF OUR TRIP SO FAR!!

We spent two nights at Wild Brown Bear in Finland, staying in a bear hide both nights to hopefully see the elusive Brown Bear in its natural habitat...

Wild Brown Bear website: http://bit.ly/2Nk08e6

SUBSCRIBE so you don’t miss new content every week: http://bit.ly/SubscribeTheIndieProjects (click that notification bell too!)

↠ Become a member of our Patreon : http://bit.ly/IndieProjectsPatreon

FOLLOW US!
↠ Instagram: http://instagram.com/TheIndieProjects 
↠ Facebook: http://facebook.com/theindieprojects
↠ Twitter: http://twitter.com/theindyprojects 

Enjoy the music used in our videos? Try a FREE trial from Musicbed for great tracks: http://share.mscbd.fm/theindieprojects

↠ Exclusive Merchandise and more: http://theindieprojects.com 

↠ BLOG POSTS: http://theindieprojects.com/blog

↠ FILMING KIT:
http://bit.ly/filmingkit

↠ FREE Van Life eBook:
http://bit.ly/freevanlifebook

↠ Check out our PODCAST:
http://bit.ly/IndieProjectsPodcast 

Contact us: 
↠ contacttheindieprojects@gmail.com

*We use affiliate links which we earn a small percentage from qualifying purchases

#VanLife #WildlifePhotography #WildBrownBear",2019-08-25T11:00:09Z,37416,https://www.youtube.com/watch?v=IBl15polpp8
3Nss4a5sgSI,Our Perfect VAN LIFE SOLAR SET UP // We talked with the pros,"#vanlife #sprintervan #letsbeus
🚐 SUBSCRIBE HERE: https://bit.ly/2SjRUBF
🔔BE SURE TO HIT THE BELL TO BE NOTIFIED OF NEW VIDEOS!
📷 FOLLOW ON INSTAGRAM HERE: https://bit.ly/2Y13l4d
👉🏻 PATREON https://www.patreon.com/letsbeus 
💻 WEBSITE https://www.letsbe.us
🔨OUR VAN BLUEPRINT https://lets-be-us.myshopify.com/collections/blueprints

You've asked, we've answered. Here's how we power EVERYTHING in our van off-grid with a relatively small solar system set up. Don't take our word for it though, we went and talked to the pros at AM Solar to help you better understand why we chose what system we chose and even ask them some of the most popular FAQs around solar. If you're considering adding solar to your van/skoolie/rv/boat/etc., this video is for YOU!

► 4:40 —what’s the biggest mistake people make with solar?
► 5:21 —There’s a lot of bad advice online about DIY solar systems.How does AM Solar help?
► 7:30 —What questions should people be asking when buying their own solar system?
► 8:33— What component brands do you use?
► 10:00—Lithium vs AGM?
► 10:48—Our Components
► 12:09—how we charge our batteries
► 14:58—coupon

== A M  S O L A R ==
► Based in Springfield, Oregon (just off I-5)
► https://www.amsolar.com/
► 541-726-1091
► Call them for a consultation for your own solar setup! 
► * Special thanks to these guys for not only helping us through the whole process of setting up our own solar system, but also for taking the time to answer more questions when we stopped by their shop.*

== O U  R  M A I  N  S O L A R  C O M P O N E N T S ==
► Inverter: https://amzn.to/31Mjywg
► Batteries: Victron 160ah Lithium Ion
► Charge Controller: https://amzn.to/2TGAGkf
► Battery monitor: https://amzn.to/2z42Ax5
► Battery Protect: https://amzn.to/2HdXXVv
► Lithium Control Board: https://bit.ly/2Mly6zh
► Digital Multi Controller: https://amzn.to/2YXMbti
►DC Distributor: https://amzn.to/2HebwEi

✦Get $40 off your first AirBNB reservation!✦
https://www.airbnb.com/c/saraa7699?currency=USD

✦ Get a FREE trial of the best music for your videos!✦
 (the same music we use in our videos!) 
http://share.mscbd.fm/letsbeus

✦SUPPORT THIS CHANNEL✦
 https://letsbe.us/partner/

✦OUR GOOGLE MAPS PINS✦
Checkout our favorite places HERE: https://letsbe.us/our-pins/

== OUR VLOGGING GEAR ==
camera: https://amzn.to/2DJ60I6
lens: https://amzn.to/2GZeRHS
tripod: https://amzn.to/2COM4mC
microphones: https://amzn.to/2FKcBCx
microphone adapters: https://amzn.to/2HP6QGV
drone: https://amzn.to/36726Frstabilizer: https://amzn.to/2PlahYR
________________________________

== A B O U T  U S ==
Hey y'all! We're Chris + Sara, a husband and wife travel duo currently working and traveling full time with our pup, Kramer. We've always dreamed of traveling full time, and in May of 2018 we took the leap and made it happen! Today we're balancing work and fun everywhere between the Pacific and Atlantic. From hiking and cycling to tacos and coffee, we're trying to see and experience as much of this world as we can! While our home is currently on wheels in our DIY Sprinter van, our travels take us all around the world.

Be sure to hit subscribe here on Youtube and follow along on Instagram for more daily fun! Oh, and be sure to say hi while you're here. :)
________________________________

**Some of the links above are affiliate links through Amazon’s affiliate program, which means that if you choose to make a purchase, we will earn a small commission. This commission comes at no additional cost to you. All of the products we have linked to are products we use and can truly recommend. Please do not spend any money on these products unless you feel you need them or that they will help you achieve your goals.**",2019-08-17T18:00:32Z,70098,https://www.youtube.com/watch?v=3Nss4a5sgSI
wzAJLKLNE9k,TRAVEL DAY morning ROUTINE in the VAN! #vanlife #vanlifecontent #travelday #nomadfamily #oregon,,2022-07-10T01:27:36Z,150900,https://www.youtube.com/watch?v=wzAJLKLNE9k
_DC8g_NxwmU,Van Life In The Arctic - Part THREE - Living The Van Life,"Living The Van Life **SWAG** - CLICK HERE - https://www.livingthevanlife.com

Van Life In The Arctic - PART THREE - Winter Content has always been a huge hit here on Living The Van Life.  This winter season, I just was not satisfied with driving to a snowy parking lot and setting up camp.  So instead I decided to see what it would take to live in a van in the extreme climate of the arctic.  Join me in part 3 of a 3 part series as I drive my 2020 Mercedes 4x4 Sprinter Van to the Arctic Ocean.

Support The LTVL Channel:
--------------
Paypal: https://www.paypal.me/livingthevanlife
Patreon:  https://www.patreon.com/LivingTheVanLife

Follow me:
Van Life Instagram: @LivingTheVanLife
https://www.instagram.com/livingthevanlife/

Personal Instagram: @chad_derosa
https://www.instagram.com/chad_derosa/

My Current Film Production - “Rockets and Titans”:
YouTube: https://www.youtube.com/channel/UCaekVy98pF50VoCwWHwl2ZA
Instagram:  https://www.instagram.com/rocketsandtitans/   
Facebook:  https://www.facebook.com/rocketsandtitans/

The gear I use while Living The Van Life:

Battle Born Off-Grid Battery System:
—————————————————
Battle Born GC2 LiFePo4 Batteries:  https://bit.ly/3t24Gaj
Victron Inverter/Charger: https://bit.ly/3eTNuif
Victron Distributor: https://bit.ly/3vjPuqu
Victron Solar Controller: https://bit.ly/3t0YLCm
Secondary Alternator: https://bit.ly/32XIFPc
Wakespeed Alternator Regulator: https://bit.ly/3xGeUkf
Battle Born Batteries Affiliate Link:  http://battlebornbatteries.com?afmc=Living+The+Van+Life

FlareSpace Flares:
—————————
Full Flare/Bed Package: https://bit.ly/3nCAQYH

Van Compass Lift, Suspension, Skid Plates
————————————————————
Stage 6.3 2” Lift and Shocks: https://bit.ly/3gNdEFW
Rear Diff Skid Plate: https://bit.ly/3nxtHcb
Engine Skid Plate: https://bit.ly/3vrVa1z

Wheels & Tires:
———————
Trailbuilt Off-Road: https://bit.ly/3xA2Vof
315/70r17 BFGoodrich KO2 All Terrain Tires: https://bit.ly/3xx91ph
ARB Air Compressor: https://amzn.to/3u4QOgB
Speedflate Inflate/Deflate System (preferred): https://bit.ly/3nwrhdL
Staun Tire Deflators: https://amzn.to/3aOhCu2

Off-Road Recovery Gear:
————————————
Warn Winch: https://amzn.to/3dZ6rkc
Snatch Block: https://amzn.to/3dZcqFu
8’ Tree Saver: https://amzn.to/3u1clXu
MaxTrax Recovery Boards: https://amzn.to/2PvqcGw

Off-Road Lighting:
—————————
Baja Designs LP9 Pro LED: https://amzn.to/3gRG5lV
Baja Designs XL Pro LED: https://amzn.to/3nwxcQ1
Rigid Industries Scene Lights: https://amzn.to/3nwxcQ1

Camp Fire & Cooking Equipment:
————————————————
NEW: Matthew Paul Ankou Knife: https://www.mpknives.com
Esee 5 Surival Knife: https://amzn.to/3fnQSkQ
Solo Stove Ranger - Portable Fire Pit: https://amzn.to/36JD28f
Lodge Dutch Oven Tripod: https://amzn.to/3gnqgjy
8"" Dutch Oven: https://amzn.to/3ilGFH7
Cooking Gloves: https://amzn.to/2BXdIjU
Jetboil Cooking System: https://amzn.to/2TH3yrF
Bottle Top Propane Stove: https://amzn.to/2SS82P0
Solo Stove Titan - Twig Stove: https://amzn.to/3cbYAeZ
Solo Stove Pot 1800: https://amzn.to/3gxNioK

Forestry Tools:
———————
Trayvax Trek Field Knife - 10% Coupon Code: VANLIFE - https://bit.ly/2BpqaJh
Esee 5 Surival Knife: https://amzn.to/3fnQSkQ
Schrade SCHF9 Camp Knife:  https://amzn.to/2Mwr7Ru
21"" Folding Saw: https://amzn.to/2RQjFmO
Campcraft Canvas Sheath: https://amzn.to/2T4aJMr
Gransfors Bruk Hand Hatchet:  https://amzn.to/2SFqLMg
Hults Bruk Akka Foresters Axe: https://amzn.to/2tQx6LD
BareBones Living - Japanese Nata Tool: https://bit.ly/2yHBXRL

My Cold Weather Clothing:
--------------
Fjallraven Pants:  https://amzn.to/3fnwDn4
Fjallraven Jacket: https://amzn.to/2L2BYm7
Fjallraven Hat: https://amzn.to/2SEj6xE
Marmot Down Coat: https://amzn.to/2Wuol4h
Base Layer Bottoms: https://amzn.to/3b8XvUL
Base Layer Top: https://amzn.to/2YC2xGB
WoolX Socks: https://amzn.to/2W5hf7i
Sorel Winter Boots: https://amzn.to/3fpVirp

OLight Flashlights: 10% off Coupon Code : VanLife
https://olight.idevaffiliate.com/idevaffiliate.php?id=477

Winter Van Equipment:
——————-
5KW 12V Diesel Heater: https://amzn.to/2OSFrGC

Personal Wear:
———————
Oakley Sunglasses: https://amzn.to/2Y7URcu
Carhartt Pants: https://amzn.to/2CvdbTM

Fishing Gear
————————-
Redington Fly Rod:  https://amzn.to/33imvoR
Tackle Shoulder Bag: https://amzn.to/35R1XWT

My Camera Gear
--------------
Canon EOS R5 Camera: https://amzn.to/3t8czLq
Canon EOS RCamera (Backup): https://amzn.to/3u1dUVm
Canon RF 24-105 f/4L Lens: https://amzn.to/3e30UJa
Rode VideoMic Pro Plus: https://amzn.to/2PfKTjC
DJI Mavic 2 Zoom Drone: https://amzn.to/3nuaBnc



Living The Van Life YouTube Channel is a participant in the Amazon Services LLC Associates Program,
​an affiliate advertising program designed to provide a means for sites to earn advertising fees by advertising and linking to Amazon.com 
FTC Disclosure Statement:
Some links on this youtube channel may be affiliate links. We may get paid if you buy something or take an action after clicking one of these.",2022-04-26T14:00:40Z,397097,https://www.youtube.com/watch?v=_DC8g_NxwmU
Gh0tSwtSpcY,Van Life Meet Up or Eat Up?. LOL,"#vanlife, #gloriouslifeonwheels, #vanlifemeetup, #rvliving,
Well what do you expect from a Glorious Life On Wheels, van life meet up. Of course loads of great food, fun people, and nomads. Whether you are part ime, full time, a solo female rver or a family you will eat good when you come to a Glow event. 
Check back all week for some great videos.",2022-07-12T12:00:09Z,1519,https://www.youtube.com/watch?v=Gh0tSwtSpcY
3oPjNV5ClNI,WHY WE LIVE IN A VAN? Van Life in Ireland 🇮🇪,"VAN LIFE IRELAND 🇮🇪| why we live in a tiny house on wheels?!
Four years ago we started a chai company called Chaiwala Chai. To this day it's how we keep ourselves on the road! If you'd like to try our all-natural, healing blends you can shop here https://chaiwalachai.com/. Many thanks x
► CLICK TO SUBSCRIBE  http://bit.ly/2DDSUgu 
↠ shop our Cookbook https://www.eamonandbec.com/ ↞
↠ shop our chai blends https://chaiwalachai.com/ ↞
↠ binge our latest adventures: BAJA BOUND http://bit.ly/2TJw6QL
                                                    ↠ Van Life Iceland https://bit.ly/2K5saqq

We begin this week's van life vlog right where we left you last time: on Achill Island! Eamon stopped us here to try his hand at kiteboarding again and boy oh boy do we have an adventure (think 2 hour trek through a marsh 😆). One of the reasons we live in a van is to be able to stay somewhere for as long or as little as we'd like so this week we spend extra time parked on Achill Island -- kiteboarding, enjoying our neighbour's company and just SLOWING down! But, it didn't take long for us to get itchy feet so we continue north towards Slieve League Cliffs and the Giant's Causeway!

Catch up on last week's video:
WEEK OF VAN LIFE IN IRELAND https://bit.ly/2Yjn6sq

After successfully shipping our van to England from Canada & enjoying our last week in Wales we decided to ferry over to Dublin, Ireland! In last week's van life vlog we explore the city of Dublin (Trinity College, Temple Bar, etc), enjoy the city of Cork and fall in love with the seaside town of Greystones to meet the Happy Pear. We then check out the Cliffs of Moher and the city of Galway! On our way north along the Wild Atlantic Way we stopped at a wonderful island which is where today's van life vlog picks up!

Tour the renovations we've done to our self converted sprinter van:
VAN TOUR after 2 years living in our TINY HOUSE on wheels http://bit.ly/newvantour
-------------------------------------------------------------------------------------------------------------
ALL the music we use is from Epidemic Sound:
http://share.epidemicsound.com/eamonbec 
Sign up for a free trial and download them:
Be Free With Me - Sine
Close To Water - Ealot
Empty Parking Lot - Colours of illusion
African Food Truck - Sahara Skylight
Vegas - Onda Norte
Northern Touch - Alysha Sheldon
Vegas - Onda Norte

http://share.epidemicsound.com/eamonbec 

We are SO excited to bring all of you along for the adventure of shipping our self converted sprinter van from Halifax, Canada to Liverpool, UK. So much adventure awaits us for VAN LIFE IN EUROPE! 

⇢ Links below are affiliate links - which means we receive a small percentage of the revenue made from purchasing products through this link at no additional cost to you.

Our Favourite Products 

Bec’s Workout/Everyday Gear https://bit.ly/2XeApWd
Our Sunglasses johnnyflyco.com/eamon (get 20% off with this link!)

What We Shoot On!
Daily Vlogger  https://amzn.to/2rgaNtN
B-Roll Beast https://amzn.to/2vYD2CF
Aerial Footage https://amzn.to/2XauZvi

Our Top Ten Van Life Essentials 
Tooth Brush Holder https://amzn.to/2p1fIO9
Spice Jars https://amzn.to/2NxlTHY
Gimbal Fan https://amzn.to/2Qjlyae
Keep Cup http://bit.ly/beckeepcup
Fruit Hammock https://amzn.to/2QmLyBt
Essential Oils https://amzn.to/2oZFMJS
Car Diffuser https://bit.ly/2NkLjsI
Bug Screen https://amzn.to/2QmMjL0
Vitamix https://amzn.to/2BiW35r
Water Filter http://bit.ly/vanlifewaterfilter
Blinds http://www.vanmadegear.com/
Chaiwala Chai Kit https://chaiwalachai.com/
MAX TRAX https://amzn.to/2XBT8f9

Thanks for sharing a REAL WEEK of VAN LIFE in Ireland with us!!

If you enjoyed today's video, you'll love our series from van life in Iceland!
Trading Van Life Canada for Van Life Iceland https://bit.ly/32Fevia
Land of Fire & Ice | Van Life Iceland https://bit.ly/2LxQPaq
Week of Van Life in Iceland | Ring Road Trip https://bit.ly/30MAzWE

Want updates in between videos?
▬ SHARE WITH US ▬ 
►Instagram: 
https://instagram.com/eh.mon
https://instagram.com/rebeccamoroney


Who are we?

We're Eamon and Bec, a Toronto-based couple who live full-time in our self converted Sprinter Van!! SUBSCRIBE for wanderlust travel, behind the scenes of what it's really like to live in a van, and videos all about the yummy vegan food we make + eat! VAN LIFE COUPLE. 

We post new videos every Sunday :)

Our goal here is to inspire you to chase after your own dreams however big (or small... tiny homes anyone?) they may be! We hope to create a community of like-minded, positive individuals who will grow to love and support one another on their own journeys. 

#vanlife #vanlifeireland #whyvanlife",2019-08-04T13:00:10Z,596393,https://www.youtube.com/watch?v=3oPjNV5ClNI
UDNfL24OkCw,MOVING BACK INTO THE VAN (life update),"Are you excited about our new goal?! If you have a video idea for us, be sure to click the link below to let us know! 

https://forms.gle/xoUgQxZy4YDXifxj8

✈️  Check out the travel app we created that helps you find incredibly cheap flights to the amazing destinations all over the world! Try it risk free ➡️  https://faredrop.app/ytd_210221 ⬅️

#Vanlife Vlog 755 | Nashville, Tennessee | Filmed February 18, 2021

📸 Follow us on Instagram for behind the scenes content: @karaandnate https://www.instagram.com/karaandnate/ 

🗺 Create your own CUSTOM route map from your favorite vacation, city, or road trip with our new site! https://atlas.co/ 

📧 Sign up for our Sunday Summary email here - https://karaandnate.com/sunday-summary/

🎶 Download these copyright free songs we used in this episode - All are from here: http://bit.ly/epidemic_sound

——————————————————

💳 Here’s Nate’s FREE guide to airport lounge access: http://karaandnate.com/the-ultimate-guide-to-lounge-access/ 

👩🏻‍💻 Kara’s Behind the Scenes Guide to Editing a Vlog:
https://learn.karaandnate.com/p/how-to-edit-a-vlog/ 

🎥 Our current camera setup: https://karaandnate.com/travel-vlogging-gear/

——————————————————

SUPPORT OUR WORK: http://karaandnate.com/keep-us-on-the-road/ 

PACKING LIST: http://karaandnate.com/travel-essentials/ 

FACEBOOK: https://www.facebook.com/karaandnate/ 
TWITTER: @karaandnate https://twitter.com/karaandnate

——————————————————

Originally from Nashville, Tennessee, we got married June 2013 and quickly caught the #travel bug! We started “travel hacking” & finally decided we wanted to go travel for one year. After 2 years of saving $ and over 2 million miles and points, we sold our cars and apartment and left home January 10, 2016. We started this #travelvlog to share our experiences with friends and family, then decided we really liked vlogging and traveling, and we didn’t want to stop after just one year! After achieving our new goal of 100 countries and then all 7 continents (check out our documentary here: https://www.youtube.com/watch?v=FuFv4iF8wgg&t=1s), we had no plans to slow down, until 2020 decided to force us to ;) which is when we bought a converted Sprinter van to start exploring our own country for the first time. It was a major adjustment and so different than flying every week like we were used to, but we are incredibly thankful to be able to continue doing something we love every day. 😊🎥🌎",2021-02-21T15:00:08Z,1245892,https://www.youtube.com/watch?v=UDNfL24OkCw
F4U9aGYrjcA,FIRST IMPRESSIONS OF L.A. // van life in the city,"VAN LIFE VLOG | first impressions of LA // baja bound ep. 7
Start from the beginning: BACK TO MEXICO http://bit.ly/2TJw6QL
↠ shop our Vegan Cookbook https://www.eamonandbec.com/ ↞
                      ↠ shop our CHAI http://chaiwalachai.com/ ↞
We have loved living in a van (self converted sprinter van) for the last year and a half and while we enjoy spending time in Canada it can get a little cold throughout the winter. So, we've decided to hit the road and drive across the continent to enjoy some warmer weather in Baja Mexico. If our last trip to this country taught us anything... it's to expect the unexpected!!

In today's episode we take you to Santa Monica in LA and chat a little bit about our first impression of Los Angeles. We had heard a lot of mixed reviews about van life in this city before arriving and (as always) we wanted to see what it would be like to live in a van here for ourselves! Join us as we take you Santa Monica pier, drive Lime scooters around the city and eat our way through all of the many vegan restaurants here :)


►► CLICK TO SUBSCRIBE + join our van life adventures: http://bit.ly/2DDSUgu

Want updates in between videos?
▬ SHARE WITH US ▬ 
►Instagram: 
https://instagram.com/eh.mon
https://instagram.com/rebeccamoroney

OUR CAMERAS:
Canon G7X: https://amzn.to/2rgaNtN
Panasonic GH5: https://amzn.to/2vYD2CF

Who are we?

We're Eamon and Bec, a Toronto-based couple who live full-time in our self converted Sprinter Van!! SUBSCRIBE for wanderlust travel, behind the scenes of what it's really like to live in a van, and videos all about the yummy vegan food we make + eat!

We post new videos every Wednesday + Sunday AND a new, easy vegan recipe every Friday :)

Our goal here is to inspire you to chase after your own dreams however big (or small... tiny homes anyone?) they may be! We hope to create a community of like-minded, positive individuals who will grow to love and support one another on their own journeys. 

#vanlife #cityvanlife #livinginavan",2019-02-03T15:00:09Z,97430,https://www.youtube.com/watch?v=F4U9aGYrjcA
jmkT5DWqwUU,Tiny House Festival Tour - Colorado USA Van Life Series,"Here is the annual Tiny House Festival in Brighton, Colorado and we were amazed at the amount of creative and beautiful houses on show!

Watch previous episodes here:

FOLLOW US!
↠ Website: http://theindieprojects.com
↠ Instagram: http://instagram.com/TheIndieProjects
↠ Twitter: http://twitter.com/theindyprojects
↠ Facebook: http://facebook.com/theindieprojects
↠ Travel blog: http://www.vdubvanlife.com/

Filmed on:
↠  Sony RX100 MV: http://amzn.to/2tJBKVK

JOIN US for exclusive Patreon content, early access to YouTube videos, and tons more!
↠ https://www.patreon.com/theindieprojects

Thank you for watching! Please like, comment, subscribe and turn on post notifications :)

Contact us: 
↠ contacttheindieprojects@gmail.com",2018-07-08T18:00:07Z,58112,https://www.youtube.com/watch?v=jmkT5DWqwUU
wX0HXGo0ZDc,We Discovered the SECRET to VAN LIFE!,"✈️  Want hidden flight deals to international destinations at up to 80% off? FareDrop is our secret weapon for finding the best deals! Try it risk free ➡️  https://faredrop.app/ytd_200802 ⬅️

Van life just got 10x better! This week we learned how to stay for “free” at vineyards, breweries, and distilleries all around the U.S.! 

This video was not sponsored, but we are friend with the owner, and if you sign up using our link, we get a small commission - https://www.harvest-hosts.com/WDT8K/2CTPL/

#vanlife / Travel vlog 724 | Vail, Colorado | Filmed July 20, 2020

Follow us on Instagram for behind the scenes content: @karaandnate https://www.instagram.com/karaandnate/ 

Download these copyright free songs we used in this episode - All are from here: http://bit.ly/epidemic_sound
Data Love - Cospe
Diggin_ the Drama - The New Fools
I’m A Volcano (Instrumental Version) - Duplex Heart
Indie Electro 1 - Cospe
Osaka 3AM - Ooyy
Right There (Instrumental Version) - spring gang
Bad Sign - Ballpoint
Pocket Aces - Guustavv

——————————————————

Here’s Nate’s FREE guide to airport lounge access: http://karaandnate.com/the-ultimate-guide-to-lounge-access/ 

How we travel for FREE (Nate’s 30 Days to Becoming a Travel Hacker):
https://learn.karaandnate.com/

Kara’s Behind the Scenes Guide to Editing a Vlog:
https://learn.karaandnate.com/p/how-to-edit-a-vlog/ 

Sign up for our Sunday Summary email here - https://karaandnate.com/sunday-summary/

——————————————————

GEAR:
Our current camera setup: https://karaandnate.com/travel-vlogging-gear/
Our suitcases: http://awaytravel.com/karaandnate
Our gear backpacks: http://bit.ly/wandrd_prvke31

——————————————————

PATREON: https://www.patreon.com/karaandnate 

SUPPORT OUR WORK: http://karaandnate.com/keep-us-on-the-road/ 

PACKING LIST: http://karaandnate.com/travel-essentials/ 

FACEBOOK: https://www.facebook.com/karaandnate/ 
INSTAGRAM: @karaandnate https://www.instagram.com/karaandnate/ 
TWITTER: @karaandnate https://twitter.com/karaandnate

——————————————————

Originally from Nashville, Tennessee, we got married June 2013 and quickly caught the #travel bug! We started “travel hacking” & finally decided we wanted to travel for one year. After 2 years of saving $ and over 2 million miles and points, we sold our cars and apartment and left home January 10, 2016. We started this #travelvlog to share our experiences with friends and family, then decided we really liked vlogging and traveling! After achieving our new goal of 100 countries before 2020 and all 7 continents, we have no plans to slow down anytime soon, and we are incredibly thankful to do something we love every day. :)",2020-08-02T15:00:14Z,1028519,https://www.youtube.com/watch?v=wX0HXGo0ZDc
6jNn5O4YBjU,Our Camper Van Conversion Overlanding in Northumberland&#39;s National Park,"(Van Life UK continues in Northumberland) Head to https://squarespace.com/thosehappydays to save 10% off your first purchase of a website or domain using code THOSEHAPPYDAYS

This week A Tropical storm sends us off course this week in Scotland and back down south to Northumberland and it's Dark Skies National Parks. We also visit the Scottish town of Jedburgh, and go to an Epic Robin Hood Prince of Thieves Film location on Hadrians Wall at Sycamore Gap.

For those that dont know, we are a British couple doing vanlife in the UK for the last 15 months in our converted campervan ""Morgan"" (old removals truck).

Our New Website is thosehappydays.co.uk 

The VERY KIND Jon (Van Hux business owner) appears in our video again, and he converts VW camper vans based in East Lothian, Scotland. Please go check his site out if you want a conversion https://www.vanhux.co.uk/

#vanlifeuk #northumberland #vanlife

Join this channel to get access to perks:
https://www.youtube.com/channel/UCqRs-3IcoKCMGXsfLvOgTUg/join

If you like our content, please subscribe to our channel for weekly content
youtube.com/c/thosehappydays

We also post daily updates on Instagram, please come and say Hi over there:
https://www.instagram.com/thosehappy_days/

For Collabs or Promos, please contact us via our email hello@thosehappydays.co.uk

OUR AMAZON SHOP - USE THE LINK TO SEE ITEMS WE USE IN OUR VAN & VIDEOS
Some of the items/gadgets/foods/drinks we use in the videos, and in our campervan are available on our Amazon shop here https://www.amazon.co.uk/shop/thosehappydays?ref=inf_own_thosehappydays

OUR CAMPERVAN SPECIFICS

The wheels & tyres we use on the van are Rogue Alloys! As you can see by the video, they are very good. Go check them out here https://www.roguealloy.co.uk/

We couldnt recommend the Electronics enough, and were supplied by Ecotree Lithium https://ecotreelithium.co.uk/ We will give a full honest review in the coming weeks, in exchange for the product being gifted on a PR Sample Basis

The new hatch on the roof of the campervan is a SkyMaxx, bit of a game changer for us, and comes in two sizes, compatible with roof thicknesses 23-60mm. Here is a link with locations to find one yourself https://leisurevehicleservices.co.uk/where-to-buy/ We got this as a PR sample, and are really impressed so far

The lighting on top of the van is supplied by AuxBeam and we love them, including that light-bar that is all operated by a switch panel and bluetooth. Here is a link https://auxbeam.com/

Our extremely comfortable duvet & pillows came from our friends at Duvet Hog, which are vegan and made of recycled materials. We have used them in our previous van and honestly is the comfirst bedding we hage ever bought. PR Sample  https://duvethog.co.uk/?gclid=CjwKCAjwloCSBhAeEiwA3hVo_T0mieY25WIHjb5a-o_27lO89Hkbjxhca45IUIw6rbAtKPOMeEOUJxoCuksQAvD_BwE

Our mattress came from a company that do awesome made-to-fit mattresses for campervans (and houses). The company is called Custom Size Beds https://customsizebeds.co.uk/made-to-measure-mattresses/

The Woodburner is from Outbacker Stoves

The Fridge is a 130l Webasto, and is really good so far, once again will let you know more in coming weeks

Both the cooker and the oven are from Jackson Leisure, and are Thetford branded

If you are Interested in Veganism or Plant Based Food, then check out these links:- 

🍰🍰 Our Vegan Food Website:
https://veganfooduk.co.uk/

🍕🍕Find the latest vegan food on our Instagram:
https://www.instagram.com/vegan_food_uk/

If you want daily news about vegan food then please Check out our Facebook Page: https://www.facebook.com/veganfooduk

🐷🐔🐄🐑🐇🐶😼🐬🐠🐌
If you are interested in veganism or plant-based food, please Join our Facebook Group & Community: https://www.facebook.com/groups/VeganFoodUK
00:00 Introduction
01:50 Water System Problems
05:58 North Berwick
06:50 Squarespace
09:28 Campervan Modification
12:47 How We Do Laundry
14:44 Etal & Ford
18:13 Jedburgh, Scotland
20:38 Kielder Forest, Northumberland
26:48 Kielder Forest Drive
32:21 Film Location Sycamore Gap",2022-06-19T07:59:31Z,55440,https://www.youtube.com/watch?v=6jNn5O4YBjU
7XrymquihYE,VAN LIFE in a PANDEMIC | trapped in South America,"VAN LIFE in a PANDEMIC | we're trapped in South America // Follow us on instagram: https://instagram.com/thematneys_ for daily updates during this quarantine. // Buy our course: https://thematneys.co/course

As this global pandemic has hit the world, we find ourselves in South America. Thankfully, Argentina, the country we're in, has acted quickly, instilling a quarantine with only a few hundred cases. But, that means that very few travelers were able to leave the country before the lockdown began, even if they wanted to. As vanlifers, we are fortunate to have our home with us, but we don't have an address. Thankfully, a local hostel has let us park in the back and use their facilities, making it possible for us to observe this national quarantine within the law.

Our Friends:
Follow Ale and Duda: https://www.youtube.com/channel/UCL8nrNkZhsRq6OFHq4w06kQ
Follow Ana and Gio: https://www.instagram.com/roadtrippersbr/

Map of South America Travels: http://bit.ly/2H8lEOL
Map of Colombia Travels: http://bit.ly/2Hqg1f1
Map of Central America Travels: http://bit.ly/2wxiazP
Map of Mexico Travels: http://bit.ly/2Z0c3kv

Check out our recommended products: https://thematneys.co/recommended-products

About The Matneys:
We're Christian and Aubry, a couple traveling North and South America in our converted Sprinter Van. On The Matneys, we love chatting about the reality of living in a van, what van life allows us to do, and how traveling to new places with new cultures can really open your eyes to so much about the world, our own country, and ourselves. Our little home is simple, but it takes us to the most magical paradises in the world.",2020-03-28T13:00:08Z,86226,https://www.youtube.com/watch?v=7XrymquihYE
